employee_id,name,age,department,salary,city,experience_years,project_count,performance_score,product_purchased,purchase_amount,order_status,rating,bonus,tax_percent
258,Riya Nair,51,Operations,61701,Bangalore,9,15,4.19,Monitor,38641,Cancelled,1,15949,23.66
259,Vikram Nair,55,Finance,57105,Chennai,5,13,4.39,Mouse,6719,Returned,3,9851,18.26
260,Anita Sharma,22,Support,33947,Chennai,8,0,4.9,Keyboard,27525,Pending,1,7378,18.75
261,Rahul Patel,44,IT,30025,Mumbai,2,5,2.68,Phone,29559,Completed,5,10395,12.11
262,Vikas Patel,40,Marketing,60335,Pune,1,4,3.07,Laptop,40890,Pending,3,7550,28.1
263,Rohit Joshi,46,Sales,38678,Pune,5,11,1.22,Phone,88168,Pending,3,2801,11.73
264,Anita Joshi,21,Marketing,117448,Bangalore,19,8,4.48,Keyboard,82246,Completed,1,4457,24.85
265,Neha Patel,34,Marketing,108653,Bangalore,3,14,1.28,Phone,94165,Cancelled,5,9200,27.74
266,Karan Gupta,51,Operations,44208,Kolkata,4,5,3.1,Monitor,7803,Cancelled,1,12677,27.86
267,Rohit Mehta,57,Finance,71339,Delhi,20,5,3.8,Mouse,81114,Pending,4,12780,19.44
268,Sneha Gupta,54,Marketing,66445,Kolkata,3,12,4.18,Tablet,21974,Cancelled,4,4819,25.3
269,Anita Mehta,39,Marketing,119623,Delhi,9,4,2.81,Laptop,93269,Cancelled,5,7728,18.22
270,Vikram Singh,53,Finance,63038,Kolkata,10,10,2.93,Monitor,47859,Returned,5,13554,28.85
271,Karan Nair,24,Sales,88495,Hyderabad,14,5,4.68,Monitor,75436,Cancelled,5,18091,9.14
272,Raj Jadhav,27,Sales,39752,Mumbai,4,15,2.98,Mouse,67677,Returned,4,3918,9.37
273,Priya Sharma,27,Operations,76134,Pune,3,11,3.63,Mouse,16365,Pending,3,11946,27.83
274,Riya Gupta,29,HR,77964,Delhi,19,10,4.83,Tablet,78993,Returned,2,2309,12.45
275,Karan Sharma,48,Operations,38140,Bangalore,15,11,1.43,Phone,46653,Cancelled,1,8507,25.12
276,Vikas Patel,57,Operations,82210,Mumbai,2,11,4.04,Mouse,58992,Cancelled,5,19718,11.24
277,Raj Patel,31,HR,105906,Delhi,1,7,3.93,Laptop,61422,Returned,2,19234,5.43
278,Rahul Gupta,55,IT,77976,Kolkata,2,6,2.27,Mouse,37764,Pending,3,809,7.66
279,Raj Iyer,24,Support,36427,Bangalore,15,12,1.98,Tablet,44550,Returned,2,6574,12.75
280,Riya Patel,45,Support,35851,Kolkata,4,5,4.02,Keyboard,7150,Returned,1,4399,17.19
281,Vikram Singh,44,HR,89651,Chennai,0,5,2.13,Tablet,66456,Returned,3,5730,17.03
282,Amit Nair,33,Operations,119524,Bangalore,15,6,3.95,Monitor,26064,Returned,4,13933,16.77
283,Neha Patel,50,Operations,96906,Kolkata,10,4,3.39,Monitor,88077,Cancelled,2,18817,18.28
284,Sneha Joshi,60,Marketing,68435,Pune,9,1,2.13,Tablet,37932,Returned,5,16578,21.53
285,Riya Nair,52,Operations,112374,Hyderabad,15,3,3.47,Mouse,15905,Returned,2,10181,9.74
286,Raj Gupta,48,Operations,50719,Pune,20,12,1.66,Headphones,16485,Pending,5,16832,20.77
287,Rohit Jadhav,35,Operations,64127,Delhi,8,1,4.92,Camera,31250,Cancelled,4,2008,13.83
288,Vikas Jadhav,33,Support,70107,Bangalore,2,13,1.5,Mouse,69692,Returned,4,12206,29.19
289,Rahul Kumar,27,Marketing,80859,Delhi,12,8,4.17,Headphones,74923,Cancelled,3,5632,23.88
290,Riya Kumar,57,Operations,94712,Hyderabad,11,2,2.16,Keyboard,52931,Completed,2,12350,13.14
291,Karan Gupta,44,HR,63923,Kolkata,7,1,4.2,Tablet,66363,Returned,5,5347,10.22
292,Vikas Joshi,34,Finance,63844,Kolkata,6,3,3.82,Headphones,93463,Completed,3,8644,15.39
293,Anita Sharma,54,Operations,48312,Chennai,20,5,1.01,Keyboard,94891,Returned,4,17021,29.18
294,Neha Mehta,59,Support,98769,Hyderabad,20,9,2.86,Monitor,6537,Pending,4,17019,19.08
295,Priya Gupta,59,Sales,95836,Kolkata,7,13,1.68,Headphones,94768,Pending,1,19862,10.7
296,Anita Iyer,44,Marketing,92529,Hyderabad,10,7,2.11,Monitor,1137,Returned,2,16834,18.13
297,Priya Kumar,22,IT,88989,Mumbai,9,5,1.35,Phone,64121,Pending,5,19368,13.26
298,Raj Kumar,40,IT,52018,Delhi,11,7,4.01,Headphones,27134,Returned,4,10609,14.65
299,Riya Kumar,52,IT,78030,Chennai,17,2,3.69,Keyboard,78726,Completed,3,18444,18.99
300,Raj Singh,58,Operations,87785,Chennai,1,0,3.78,Camera,27210,Returned,2,3533,24.63
301,Riya Sharma,49,Finance,74284,Chennai,14,1,2.19,Camera,21740,Completed,2,8527,19.66
302,Pooja Kumar,56,Finance,73157,Kolkata,6,3,3.92,Keyboard,27182,Pending,5,4299,16.65
303,Riya Nair,37,Finance,33647,Hyderabad,19,13,1.6,Headphones,46992,Cancelled,4,10461,27.68
304,Sneha Joshi,38,Operations,103002,Kolkata,12,1,1.44,Tablet,31898,Returned,5,16923,20.0
305,Neha Joshi,35,Finance,35255,Bangalore,3,6,4.73,Laptop,33323,Cancelled,3,2619,17.59
306,Rahul Joshi,23,Sales,60319,Pune,18,0,1.85,Mouse,32077,Returned,4,6642,18.68
307,Karan Gupta,54,Support,71377,Pune,12,5,2.61,Keyboard,65428,Pending,5,2154,24.07
308,Amit Gupta,23,IT,105190,Delhi,6,5,1.6,Keyboard,19225,Completed,5,7801,12.42
309,Neha Sharma,25,HR,52857,Hyderabad,19,9,4.79,Laptop,82420,Completed,4,964,13.52
310,Sneha Mehta,35,Marketing,78501,Hyderabad,5,12,2.63,Mouse,68914,Returned,2,13252,21.76
311,Neha Joshi,21,Support,39925,Delhi,16,2,3.46,Monitor,5711,Returned,1,2372,17.39
312,Karan Iyer,35,HR,51894,Pune,9,12,2.0,Keyboard,51515,Pending,1,12076,19.39
313,Rohit Sharma,24,Operations,118171,Mumbai,16,1,2.53,Mouse,48535,Returned,1,8364,19.05
314,Priya Mehta,44,Marketing,93428,Chennai,5,13,3.51,Camera,64577,Cancelled,4,2291,10.16
315,Amit Nair,53,IT,85140,Hyderabad,11,10,3.58,Tablet,34393,Pending,1,11382,15.26
316,Vikas Mehta,25,Sales,77052,Hyderabad,20,5,1.89,Phone,88466,Completed,5,15721,22.35
317,Karan Sharma,53,Operations,81080,Mumbai,11,0,3.33,Tablet,76814,Completed,2,2609,24.69
318,Pooja Patel,32,Marketing,100775,Bangalore,19,3,4.64,Headphones,80084,Cancelled,1,9687,19.59
319,Karan Singh,37,Finance,91866,Pune,11,5,1.5,Phone,16960,Cancelled,4,16250,6.09
320,Sneha Gupta,47,HR,56148,Delhi,7,7,3.32,Mouse,33887,Returned,1,15433,15.96
321,Karan Nair,60,Support,67374,Chennai,1,14,2.57,Tablet,34319,Completed,4,10617,9.26
322,Rohit Kumar,36,Marketing,83310,Hyderabad,19,4,3.73,Phone,1241,Pending,5,13612,29.0
323,Rohit Mehta,23,IT,50069,Mumbai,10,3,4.57,Phone,96392,Returned,1,15450,25.95
324,Amit Patel,27,Sales,75424,Mumbai,15,1,3.85,Tablet,36086,Cancelled,2,1853,18.02
325,Vikram Kumar,59,Marketing,31239,Bangalore,0,0,3.96,Headphones,56509,Pending,4,9794,26.6
326,Rahul Patel,46,Operations,99169,Chennai,3,8,3.7,Mouse,62757,Completed,2,19914,9.63
327,Vikas Jadhav,48,HR,101749,Kolkata,4,0,2.22,Camera,33431,Returned,2,17751,24.99
328,Rohit Jadhav,23,Marketing,70625,Chennai,8,13,4.43,Camera,32414,Returned,4,17,8.72
329,Riya Kumar,23,IT,76972,Bangalore,4,3,1.46,Headphones,50507,Completed,5,17006,11.27
330,Pooja Kumar,45,HR,83124,Bangalore,13,4,4.61,Camera,19229,Pending,3,4387,21.42
331,Sneha Sharma,47,Operations,66922,Bangalore,13,5,1.34,Laptop,36214,Pending,5,2103,16.22
332,Vikram Jadhav,39,HR,81716,Mumbai,10,0,2.35,Monitor,40577,Returned,1,16426,28.31
333,Vikram Gupta,51,Marketing,62618,Hyderabad,6,6,4.1,Monitor,30277,Completed,4,1532,25.76
334,Rohit Gupta,38,HR,44173,Bangalore,0,11,4.58,Keyboard,36886,Completed,3,8176,8.16
335,Vikram Sharma,52,IT,105200,Hyderabad,10,9,3.46,Camera,51595,Returned,1,10963,10.34
336,Priya Mehta,24,Operations,90191,Hyderabad,8,1,3.18,Laptop,49477,Cancelled,3,3086,24.17
337,Vikas Iyer,55,Support,75680,Bangalore,6,14,4.98,Monitor,5549,Pending,2,7266,12.07
338,Neha Singh,48,HR,48176,Hyderabad,4,2,3.38,Keyboard,76688,Pending,1,7398,9.77
339,Amit Nair,53,Marketing,65142,Pune,17,6,1.64,Phone,11651,Returned,2,11404,11.76
340,Sneha Sharma,26,HR,77024,Hyderabad,8,2,2.55,Camera,63694,Completed,5,5859,10.97
341,Karan Sharma,29,Sales,117721,Hyderabad,13,4,4.26,Mouse,21513,Cancelled,3,505,22.69
342,Rohit Joshi,23,Operations,53057,Chennai,5,5,1.14,Headphones,59629,Returned,1,15363,13.19
343,Anita Iyer,41,HR,119488,Pune,3,15,4.84,Mouse,38109,Pending,4,12905,6.22
344,Priya Sharma,45,IT,36160,Chennai,13,9,1.23,Tablet,86898,Pending,5,12817,29.67
345,Pooja Kumar,36,Finance,101711,Kolkata,5,15,2.1,Keyboard,21357,Cancelled,1,5977,20.43
346,Priya Jadhav,34,Sales,56318,Kolkata,13,0,1.05,Tablet,23756,Cancelled,3,19939,27.34
347,Pooja Kumar,57,Sales,100750,Pune,19,5,1.45,Phone,94305,Pending,5,4652,26.16
348,Riya Singh,21,Sales,107202,Bangalore,2,3,4.15,Headphones,15116,Cancelled,3,1126,5.72
349,Vikram Sharma,27,Marketing,115195,Hyderabad,2,11,1.53,Laptop,88000,Pending,4,230,26.51
350,Rohit Mehta,55,Sales,76222,Bangalore,12,11,2.86,Monitor,49045,Completed,5,1171,18.06
351,Neha Nair,31,Operations,50644,Bangalore,8,4,1.75,Headphones,91558,Completed,5,15372,19.83
352,Amit Sharma,52,HR,32337,Mumbai,0,15,3.51,Keyboard,29205,Returned,5,8462,9.6
353,Neha Nair,24,Marketing,71464,Bangalore,13,0,4.15,Mouse,32371,Returned,5,11725,22.86
354,Rahul Patel,27,Finance,71525,Chennai,10,13,1.15,Tablet,15740,Returned,3,11252,11.81
355,Sneha Singh,49,Operations,119736,Hyderabad,7,13,4.07,Mouse,48895,Returned,5,1010,29.88
356,Anita Nair,56,Finance,105316,Chennai,5,9,3.01,Tablet,27930,Returned,2,839,8.66
357,Raj Jadhav,42,Operations,30982,Delhi,7,13,3.19,Laptop,20539,Pending,5,14189,19.06
358,Raj Kumar,53,Finance,99221,Hyderabad,11,8,4.71,Laptop,68613,Cancelled,4,7779,11.57
359,Karan Sharma,39,Sales,102663,Kolkata,20,14,4.34,Camera,49235,Returned,5,17058,9.15
360,Anita Iyer,23,Finance,71850,Chennai,19,3,3.09,Headphones,82181,Pending,1,8978,21.31
361,Karan Mehta,52,Support,45812,Delhi,15,4,1.73,Tablet,62217,Cancelled,1,4626,7.28
362,Arjun Iyer,45,IT,55356,Pune,17,5,2.91,Monitor,38364,Cancelled,5,7511,22.9
363,Arjun Joshi,44,Operations,111130,Chennai,2,1,4.32,Mouse,85419,Returned,3,9245,28.2
364,Riya Sharma,30,Support,117168,Kolkata,11,12,1.6,Headphones,77023,Completed,1,1160,17.38
365,Pooja Mehta,28,Support,65123,Hyderabad,9,5,2.66,Keyboard,89581,Returned,1,12699,28.13
366,Sneha Joshi,39,Support,56266,Chennai,18,3,3.61,Monitor,88024,Cancelled,2,15554,14.05
367,Anita Nair,24,Finance,96129,Chennai,16,15,3.5,Laptop,53403,Cancelled,2,16231,26.89
368,Amit Gupta,30,Support,106650,Bangalore,14,15,4.16,Tablet,36128,Completed,1,8778,15.91
369,Riya Mehta,45,Support,45210,Pune,20,9,1.69,Keyboard,57157,Completed,4,14863,28.49
370,Rohit Mehta,54,Marketing,57138,Bangalore,20,3,3.86,Phone,37769,Completed,3,14771,13.88
371,Amit Patel,39,Marketing,49687,Hyderabad,18,7,4.17,Laptop,72509,Completed,5,5130,12.25
372,Vikram Jadhav,35,HR,83932,Chennai,5,14,3.33,Headphones,19158,Completed,2,9909,17.23
373,Amit Nair,26,Operations,68641,Pune,4,3,3.41,Tablet,77889,Pending,4,6634,15.54
374,Amit Iyer,28,HR,61711,Hyderabad,6,12,2.29,Laptop,17779,Returned,1,9855,29.41
375,Raj Iyer,56,Finance,60086,Pune,11,8,1.77,Headphones,36008,Cancelled,4,12269,16.27
376,Vikram Jadhav,55,Support,108078,Hyderabad,9,14,2.17,Keyboard,37425,Pending,5,6977,27.21
377,Raj Iyer,22,Operations,72927,Mumbai,8,8,4.68,Keyboard,93878,Completed,3,10915,8.53
378,Raj Nair,59,HR,80231,Delhi,3,14,2.14,Monitor,70304,Pending,3,16468,23.57
379,Amit Joshi,51,Operations,103603,Pune,3,8,3.1,Mouse,79727,Cancelled,2,10689,11.37
380,Anita Patel,40,HR,51357,Kolkata,7,9,2.72,Camera,78132,Pending,1,9296,6.46
381,Raj Joshi,29,IT,58560,Delhi,1,5,2.94,Tablet,74676,Completed,4,6859,14.89
382,Vikas Kumar,29,Operations,103926,Pune,15,6,1.08,Tablet,49745,Cancelled,2,17810,7.37
383,Neha Kumar,23,HR,116698,Chennai,13,15,1.37,Laptop,83451,Returned,2,14432,7.12
384,Karan Joshi,22,Sales,35142,Pune,4,11,3.82,Headphones,50477,Completed,4,16383,16.17
385,Priya Sharma,52,Sales,103995,Bangalore,5,15,3.41,Headphones,44947,Pending,3,3293,23.6
386,Pooja Nair,22,IT,47733,Delhi,19,4,3.88,Headphones,3093,Pending,1,16403,21.39
387,Raj Patel,33,HR,64757,Mumbai,20,8,1.77,Tablet,23524,Pending,1,17318,14.47
388,Rahul Mehta,39,Sales,50598,Delhi,2,4,4.55,Tablet,69993,Returned,2,5074,22.12
389,Karan Nair,55,Finance,86177,Delhi,0,14,1.79,Phone,52990,Completed,4,19927,13.56
390,Riya Joshi,51,IT,108393,Bangalore,12,3,4.22,Tablet,44074,Returned,3,3461,11.09
391,Vikas Singh,43,Marketing,112642,Kolkata,18,4,3.96,Phone,20933,Cancelled,5,19438,5.67
392,Amit Sharma,46,Finance,91719,Mumbai,18,5,3.37,Headphones,64935,Completed,4,7939,26.91
393,Rohit Patel,38,IT,58030,Hyderabad,3,10,2.52,Phone,70544,Cancelled,1,8767,7.68
394,Priya Jadhav,26,IT,83480,Mumbai,10,9,1.89,Keyboard,79125,Pending,3,4980,6.22
395,Vikas Sharma,50,Operations,73747,Delhi,6,5,1.3,Laptop,75773,Completed,4,9677,16.34
396,Arjun Gupta,58,Sales,106121,Kolkata,3,6,2.41,Keyboard,34718,Cancelled,4,10263,17.49
397,Karan Singh,45,HR,81188,Kolkata,0,7,2.27,Camera,6481,Returned,3,17222,6.5
398,Neha Mehta,60,Support,68198,Delhi,17,12,1.32,Headphones,68208,Cancelled,5,4363,13.74
399,Riya Iyer,37,Sales,34167,Pune,7,15,2.66,Monitor,93023,Pending,5,18393,22.15
400,Amit Jadhav,48,Sales,60029,Bangalore,5,11,2.94,Camera,67340,Returned,4,19266,20.74
401,Raj Sharma,33,HR,45019,Kolkata,19,1,4.44,Phone,30344,Returned,1,894,16.87
402,Anita Sharma,49,Support,117614,Pune,3,15,4.3,Monitor,78526,Returned,1,3503,23.7
403,Sneha Joshi,28,Operations,51995,Hyderabad,16,15,3.11,Headphones,92272,Pending,3,117,14.04
404,Rohit Singh,48,HR,42501,Hyderabad,8,12,3.15,Tablet,41593,Completed,1,12818,27.89
405,Vikram Singh,44,Marketing,109561,Delhi,18,11,3.18,Camera,48471,Cancelled,4,17395,21.26
406,Neha Singh,52,Marketing,90993,Pune,17,8,2.93,Monitor,14131,Returned,1,18002,10.73
407,Arjun Joshi,37,Support,74878,Bangalore,6,14,1.27,Phone,65417,Completed,1,18697,17.48
408,Riya Singh,30,Finance,97553,Mumbai,16,14,2.18,Headphones,12257,Cancelled,3,1714,9.49
409,Neha Singh,47,Operations,48264,Bangalore,9,11,4.39,Headphones,36339,Completed,4,7305,18.39
410,Karan Mehta,25,IT,115638,Chennai,0,15,4.26,Mouse,49893,Pending,3,19229,18.41
411,Vikas Nair,22,Operations,102628,Mumbai,9,10,2.03,Keyboard,9662,Pending,2,19192,9.77
412,Sneha Joshi,33,Marketing,48347,Chennai,17,1,3.5,Headphones,38156,Pending,1,2057,11.12
413,Riya Iyer,47,Operations,82158,Pune,20,4,3.22,Phone,88356,Pending,3,7391,26.4
414,Sneha Gupta,49,IT,86468,Kolkata,12,11,3.53,Laptop,24864,Cancelled,5,11544,9.67
415,Rahul Patel,33,Operations,109788,Pune,17,15,3.23,Camera,88508,Completed,5,11862,18.99
416,Amit Singh,31,Marketing,94143,Chennai,18,14,4.25,Keyboard,39745,Cancelled,3,5105,17.75
417,Sneha Jadhav,53,HR,33812,Delhi,0,8,2.53,Monitor,22859,Completed,1,3404,29.44
418,Rohit Iyer,48,IT,79015,Pune,1,0,1.57,Keyboard,67825,Pending,3,2631,13.48
419,Anita Singh,52,Sales,92734,Pune,16,8,4.62,Headphones,17620,Pending,4,1514,21.97
420,Priya Gupta,31,Operations,49689,Hyderabad,1,2,4.27,Camera,53626,Returned,4,15918,25.52
421,Vikram Mehta,57,IT,81622,Pune,1,9,1.68,Headphones,9037,Pending,4,9642,27.77
422,Riya Sharma,51,HR,44676,Mumbai,1,9,2.98,Camera,78918,Completed,1,2906,22.92
423,Karan Nair,23,Sales,87886,Pune,14,14,1.47,Laptop,80240,Returned,5,2807,21.3
424,Vikas Sharma,55,Operations,83281,Kolkata,0,7,2.32,Headphones,56995,Completed,4,6836,29.34
425,Raj Mehta,51,Finance,74569,Bangalore,4,11,2.45,Tablet,29977,Returned,5,3785,20.52
426,Sneha Singh,32,Marketing,74650,Delhi,2,11,3.34,Monitor,70159,Cancelled,2,1657,16.18
427,Neha Nair,54,Support,40452,Chennai,2,5,3.46,Mouse,50033,Cancelled,5,4402,6.77
428,Pooja Iyer,26,HR,107811,Kolkata,16,2,1.71,Camera,13923,Pending,3,6131,24.75
429,Vikas Joshi,42,HR,90719,Mumbai,15,14,1.32,Camera,79136,Cancelled,4,3587,9.13
430,Karan Sharma,40,HR,81723,Kolkata,16,0,2.44,Tablet,6104,Returned,3,5802,23.56
431,Karan Singh,52,Support,92765,Chennai,19,12,4.1,Keyboard,15319,Completed,5,830,6.13
432,Anita Singh,24,HR,86310,Chennai,13,4,4.38,Tablet,98829,Completed,2,9866,23.84
433,Vikram Singh,24,Operations,60202,Delhi,3,5,1.92,Laptop,65167,Pending,1,19242,11.78
434,Pooja Singh,57,Finance,41160,Mumbai,16,11,4.67,Tablet,30318,Completed,1,988,24.25
435,Amit Iyer,21,Finance,112723,Chennai,19,1,3.31,Mouse,53803,Cancelled,2,447,15.73
436,Amit Singh,48,IT,116612,Delhi,14,11,1.99,Laptop,76901,Cancelled,5,6770,8.03
437,Sneha Jadhav,41,Finance,80539,Bangalore,11,5,4.86,Monitor,1695,Cancelled,1,15877,28.05
438,Raj Mehta,46,HR,65834,Mumbai,18,14,1.19,Headphones,63633,Returned,2,9660,16.01
439,Rahul Singh,36,Operations,33612,Hyderabad,0,5,3.44,Monitor,76392,Pending,1,17399,18.66
440,Priya Jadhav,52,Sales,72914,Chennai,3,13,4.34,Headphones,75990,Pending,1,19347,29.65
441,Neha Kumar,53,Marketing,50082,Kolkata,15,6,4.14,Laptop,73482,Pending,4,12919,11.85
442,Riya Nair,21,Finance,46653,Kolkata,3,14,2.36,Headphones,79203,Cancelled,3,6999,25.42
443,Rahul Jadhav,49,Operations,42270,Delhi,14,9,3.98,Phone,78287,Pending,1,19157,10.81
444,Anita Iyer,42,Marketing,47674,Pune,3,15,2.67,Tablet,87978,Completed,3,1800,17.44
445,Neha Nair,29,Support,35975,Pune,14,13,2.05,Monitor,79762,Cancelled,5,3683,20.87
446,Rahul Sharma,25,Marketing,58181,Delhi,20,3,1.61,Laptop,67699,Returned,5,11706,13.92
447,Vikram Kumar,34,Operations,55629,Hyderabad,3,9,4.17,Keyboard,7557,Pending,5,19087,12.83
448,Arjun Joshi,40,Sales,49329,Kolkata,11,12,1.41,Headphones,41890,Completed,3,17672,6.34
449,Arjun Iyer,50,Operations,106503,Hyderabad,6,3,2.74,Monitor,12739,Returned,2,17838,24.29
450,Rohit Kumar,38,HR,37900,Hyderabad,15,13,4.22,Keyboard,86600,Cancelled,5,8509,25.09
451,Anita Kumar,48,Support,101976,Chennai,16,12,2.89,Laptop,82359,Pending,5,12987,23.6
452,Sneha Kumar,58,HR,60072,Kolkata,3,11,4.67,Laptop,95412,Pending,3,4857,8.41
453,Pooja Patel,40,IT,93627,Mumbai,1,4,3.46,Mouse,38231,Returned,4,15560,7.7
454,Vikas Mehta,40,Marketing,90662,Chennai,6,15,2.45,Tablet,41954,Completed,5,9795,29.61
455,Neha Sharma,49,Support,65456,Mumbai,3,11,3.52,Tablet,15084,Completed,1,9146,11.63
456,Anita Nair,40,Operations,106851,Bangalore,3,2,3.61,Keyboard,63368,Cancelled,1,4943,12.31
457,Neha Singh,29,Sales,106097,Hyderabad,17,13,2.27,Tablet,2706,Cancelled,4,11082,26.56
458,Karan Gupta,21,Operations,47939,Delhi,18,8,2.53,Tablet,48592,Returned,3,10121,14.71
459,Pooja Gupta,42,Operations,96481,Pune,6,8,4.32,Monitor,49170,Cancelled,1,19854,6.88
460,Sneha Patel,28,Sales,109920,Hyderabad,19,13,3.44,Monitor,3562,Completed,5,19690,12.79
461,Vikas Mehta,60,Marketing,51585,Kolkata,5,7,4.84,Mouse,31349,Cancelled,2,12903,25.82
462,Arjun Singh,36,Operations,64983,Delhi,0,7,4.01,Mouse,91342,Completed,2,5702,6.95
463,Rohit Iyer,50,Marketing,70387,Chennai,4,5,4.17,Phone,84500,Cancelled,2,10376,9.16
464,Vikram Mehta,32,Operations,110091,Mumbai,14,4,3.96,Keyboard,98150,Pending,1,15788,12.36
465,Anita Iyer,53,IT,76470,Bangalore,13,10,2.37,Camera,3550,Cancelled,4,5341,19.05
466,Sneha Singh,24,Operations,33733,Chennai,4,8,1.32,Phone,36602,Returned,2,3162,26.11
467,Vikram Nair,44,Support,116384,Pune,7,14,2.09,Phone,53678,Pending,4,4944,7.7
468,Arjun Gupta,39,Operations,66890,Mumbai,19,4,4.12,Camera,54239,Cancelled,5,10343,13.26
469,Anita Iyer,50,HR,73109,Delhi,14,10,1.91,Camera,23201,Cancelled,2,331,18.36
470,Riya Singh,50,IT,62929,Pune,16,8,4.48,Headphones,32713,Completed,1,13844,17.88
471,Riya Joshi,58,IT,61496,Mumbai,15,7,1.06,Keyboard,41162,Completed,5,13875,14.14
472,Karan Joshi,43,Operations,119479,Pune,17,11,2.44,Camera,3116,Completed,4,8542,15.68
473,Vikram Kumar,41,Finance,85228,Pune,5,9,4.83,Mouse,93299,Pending,2,200,25.38
474,Pooja Patel,40,IT,90198,Pune,10,15,4.55,Tablet,49210,Pending,3,13995,16.78
475,Amit Mehta,32,Support,33690,Mumbai,19,0,4.67,Camera,55883,Pending,3,2682,7.48
476,Amit Singh,29,Finance,117310,Kolkata,5,5,4.19,Monitor,4739,Cancelled,3,16781,27.84
477,Amit Nair,31,Sales,35234,Hyderabad,14,15,2.24,Keyboard,25828,Returned,1,17194,11.53
478,Riya Sharma,46,Marketing,114275,Delhi,7,6,4.11,Camera,3858,Completed,5,10452,5.78
479,Riya Iyer,33,Sales,44772,Delhi,12,12,4.61,Laptop,57366,Pending,3,3594,12.32
480,Vikram Sharma,42,IT,95987,Chennai,2,4,3.21,Keyboard,13310,Returned,4,1100,24.74
481,Riya Nair,46,Marketing,108998,Mumbai,17,11,4.65,Laptop,35499,Pending,3,9345,22.7
482,Karan Patel,55,Marketing,53984,Delhi,13,2,4.71,Monitor,4461,Pending,1,16928,6.61
483,Sneha Singh,60,Sales,92595,Bangalore,6,3,1.72,Phone,92709,Completed,3,9361,26.08
484,Amit Patel,51,Marketing,35485,Chennai,2,12,4.43,Mouse,2536,Pending,3,10375,9.17
485,Rohit Nair,50,Operations,70711,Hyderabad,0,7,1.21,Keyboard,61770,Completed,5,10914,18.57
486,Arjun Jadhav,24,Support,100480,Pune,15,10,3.51,Phone,22673,Returned,4,16161,6.64
487,Karan Mehta,35,Finance,59810,Hyderabad,13,2,3.09,Keyboard,71596,Returned,2,4087,18.86
488,Karan Jadhav,39,HR,118762,Bangalore,0,11,3.62,Camera,70456,Completed,1,11180,20.15
489,Karan Nair,50,Support,63010,Hyderabad,6,3,5.0,Headphones,75396,Pending,4,10293,15.81
490,Sneha Joshi,33,Finance,88802,Pune,5,12,4.77,Mouse,33086,Completed,5,9083,22.96
491,Raj Gupta,27,Operations,85407,Chennai,3,1,2.72,Headphones,65766,Cancelled,2,19021,17.22
492,Priya Iyer,40,IT,84053,Bangalore,0,7,2.16,Monitor,52986,Pending,4,125,24.65
493,Rohit Iyer,26,HR,82432,Pune,18,2,3.76,Tablet,19584,Cancelled,3,4001,13.59
494,Riya Nair,41,HR,52892,Pune,12,9,1.12,Headphones,65215,Completed,3,3899,19.68
495,Rahul Mehta,28,Finance,50341,Pune,17,10,2.71,Laptop,81096,Completed,1,12919,10.55
496,Vikas Iyer,56,Finance,103966,Delhi,16,5,2.86,Mouse,87246,Returned,3,2649,22.63
497,Pooja Patel,26,Finance,75974,Chennai,14,8,1.67,Tablet,39991,Pending,4,2827,21.39
498,Raj Jadhav,24,Sales,108174,Mumbai,4,14,3.29,Monitor,19365,Returned,4,14983,7.03
499,Arjun Mehta,59,Sales,103197,Chennai,16,9,3.25,Phone,16558,Cancelled,1,15004,14.81
500,Neha Singh,28,Operations,95998,Kolkata,0,12,3.56,Keyboard,96515,Completed,5,11029,21.76
501,Rahul Patel,27,HR,100718,Hyderabad,1,3,3.99,Monitor,17054,Completed,4,5002,27.96
502,Riya Jadhav,29,Sales,84340,Mumbai,9,9,2.69,Monitor,96482,Returned,2,15865,11.5
503,Rahul Jadhav,47,HR,78547,Hyderabad,1,6,2.57,Tablet,2913,Returned,3,8144,25.47
504,Anita Jadhav,59,IT,79383,Kolkata,7,14,3.29,Keyboard,91335,Cancelled,3,572,7.43
505,Anita Jadhav,41,Operations,61807,Chennai,8,13,2.16,Phone,7613,Pending,4,3247,17.94
506,Vikas Kumar,59,Support,36330,Mumbai,5,12,1.62,Laptop,7601,Completed,5,13697,18.27
507,Priya Kumar,23,Marketing,59372,Chennai,16,10,4.97,Camera,52771,Completed,3,8368,22.86
508,Raj Iyer,32,Finance,115286,Bangalore,20,8,1.48,Phone,71649,Cancelled,3,18776,26.53
509,Anita Singh,47,Support,34536,Chennai,10,15,3.07,Keyboard,43342,Returned,4,10243,11.76
510,Karan Nair,39,Sales,40954,Hyderabad,2,5,4.84,Headphones,94514,Completed,4,11710,25.25
511,Rahul Sharma,41,Marketing,92701,Kolkata,8,14,2.58,Tablet,19124,Pending,2,5355,27.41
512,Rahul Singh,58,IT,65320,Chennai,17,8,3.54,Laptop,5833,Pending,5,684,21.89
513,Rahul Patel,34,IT,111548,Bangalore,20,2,1.21,Headphones,55428,Completed,5,10126,12.37
514,Anita Jadhav,37,Sales,91727,Chennai,8,2,3.0,Mouse,16086,Returned,3,16088,13.85
515,Neha Mehta,48,Operations,107985,Hyderabad,15,0,1.0,Mouse,49559,Completed,2,14388,29.14
